file,mutants,function_name,function_start_line,pattern.lineno,pattern.coloffset,pattern.linematch,pattern.context,pattern.min,pattern.max,pattern.pattern,pattern.check_id,pattern.check_name,pattern.description,mutmut_summary.disabled,mutmut_summary.errors,mutmut_summary.failures,mutmut_summary.tests,mutmut_summary.time,mutants.Mutant #2.line,mutants.Mutant #2.description,mutants.Mutant #2.failure.inner,mutants.Mutant #2.failure.type,mutants.Mutant #2.failure.message,mutants.Mutant #6.line,mutants.Mutant #6.description,mutants.Mutant #6.failure.inner,mutants.Mutant #6.failure.type,mutants.Mutant #6.failure.message,mutants.Mutant #9.line,mutants.Mutant #9.description,mutants.Mutant #9.failure.inner,mutants.Mutant #9.failure.type,mutants.Mutant #9.failure.message,mutants.Mutant #20.line,mutants.Mutant #20.description,mutants.Mutant #22.line,mutants.Mutant #22.description,mutants.Mutant #25.line,mutants.Mutant #25.description,mutants.Mutant #27.line,mutants.Mutant #27.description,mutants.Mutant #31.line,mutants.Mutant #31.description,mutants.Mutant #32.line,mutants.Mutant #32.description,mutants.Mutant #33.line,mutants.Mutant #33.description,mutants.Mutant #34.line,mutants.Mutant #34.description,mutants.Mutant #38.line,mutants.Mutant #38.description,mutants.Mutant #40.line,mutants.Mutant #40.description,mutants.Mutant #1.line,mutants.Mutant #1.description,mutants.Mutant #3.line,mutants.Mutant #3.description,mutants.Mutant #5.line,mutants.Mutant #5.description,mutants.Mutant #14.line,mutants.Mutant #14.description,mutants.Mutant #14.failure.inner,mutants.Mutant #14.failure.type,mutants.Mutant #14.failure.message,mutants.Mutant #15.line,mutants.Mutant #15.description,mutants.Mutant #16.line,mutants.Mutant #16.description,mutants.Mutant #17.line,mutants.Mutant #17.description
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,15,12,nonlocal updated,"            input_dirs=[""input_dir""],
            output_dirs=[""output_dir""]
        )
        def test_function(input_dir: str, output_dir: str, parameter: int):
            nonlocal updated

            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,17,12,"with open(f""{output_dir}/test.txt"", 'w') as f:","        )
        def test_function(input_dir: str, output_dir: str, parameter: int):
            nonlocal updated

            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,20,12,updated = True,"
            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter

        with TemporaryDirectory() as input_dir:
            with open(f""{input_dir}/test.txt"", 'w') as f:
                f.write(""test_file"")",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,21,12,return parameter,"            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter

        with TemporaryDirectory() as input_dir:
            with open(f""{input_dir}/test.txt"", 'w') as f:
                f.write(""test_file"")
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,7,4,hparams_1 = {,"from tempfile import TemporaryDirectory, tempdir
from lazytracker import LazyTracker

def test_hparams():
    hparams_1 = {
        'a': 1,
        'b': 2,
        'c': {
            'd': 1
        }",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,15,4,hparams_2 = {,"            'd': 1
        }
    }

    hparams_2 = {
        'a': 1,
        'b': 2,
        'c': {
            'd': 2
        }",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,23,4,tracker_1 = LazyTracker(),"            'd': 2
        }
    }

    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,24,4,tracker_1.add_hparams(hparams_1),"        }
    }

    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,26,4,tracker_2 = LazyTracker(),"
    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,27,4,tracker_2.add_hparams(hparams_1),"    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,29,4,tracker_3 = LazyTracker(),"
    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,30,4,tracker_3.add_hparams(hparams_2),"    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,32,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,33,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,36,4,def func_1(x):,"    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,37,8,return x+1,"    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,38,4,def func_2(x):,"
def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,39,8,return x+2,"def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,41,4,tracker_1 = LazyTracker(),"        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,42,4,tracker_1.add_picklables([func_1]),"    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,44,4,tracker_2 = LazyTracker(),"
    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,45,4,tracker_2.add_picklables([func_1]),"    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,47,4,tracker_3 = LazyTracker(),"
    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,48,4,tracker_3.add_hparams([func_2]),"    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,50,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,51,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:
            f.write(""test file 1"")",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_files,53.0,54,4,with TemporaryDirectory() as tmpdir:,"    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:
            f.write(""test file 1"")

        with open(f'{tmpdir}/b.txt', 'w') as f:
            f.write(""test file 1"")",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_directories,76.0,77,4,with TemporaryDirectory() as tmpdir:,"        assert tracker_1.hash() == tracker_2.hash()
        assert tracker_1.hash() != tracker_3.hash()

def test_directories():
    with TemporaryDirectory() as tmpdir:
        os.makedirs(f""{tmpdir}/1"", exist_ok=True)

        with open(f'{tmpdir}/1/a.txt', 'w') as f:
            f.write(""test file 1"")
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,6,4,with TemporaryDirectory() as cache_dir:,"from lazytracker import cached


def test_cached():
    with TemporaryDirectory() as cache_dir:
        updated = False

        @cached(
            cache_dir=cache_dir,
            input_dirs=[""input_dir""],",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,15,12,nonlocal updated,"            input_dirs=[""input_dir""],
            output_dirs=[""output_dir""]
        )
        def test_function(input_dir: str, output_dir: str, parameter: int):
            nonlocal updated

            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,17,12,"with open(f""{output_dir}/test.txt"", 'w') as f:","        )
        def test_function(input_dir: str, output_dir: str, parameter: int):
            nonlocal updated

            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,20,12,updated = True,"
            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter

        with TemporaryDirectory() as input_dir:
            with open(f""{input_dir}/test.txt"", 'w') as f:
                f.write(""test_file"")",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,21,12,return parameter,"            with open(f""{output_dir}/test.txt"", 'w') as f:
                f.write(str(parameter))

            updated = True
            return parameter

        with TemporaryDirectory() as input_dir:
            with open(f""{input_dir}/test.txt"", 'w') as f:
                f.write(""test_file"")
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,__init__,9.0,10,8,"""""""LazyTracked enables you to compute combined hash of things like files, directories, python objects etc.""""""","

class LazyTracker:
    def __init__(self):
        """"""LazyTracked enables you to compute combined hash of things like files, directories, python objects etc.""""""
        self._hasher = hashlib.md5()

    def add_directories(self, directories: List[str], chunk_num_blocks=128):
        """"""Include hash of all files inside directory (including files in subdirectories)
",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,__init__,9.0,11,8,self._hasher = hashlib.md5(),"
class LazyTracker:
    def __init__(self):
        """"""LazyTracked enables you to compute combined hash of things like files, directories, python objects etc.""""""
        self._hasher = hashlib.md5()

    def add_directories(self, directories: List[str], chunk_num_blocks=128):
        """"""Include hash of all files inside directory (including files in subdirectories)

        Args:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,        self._hasher = hashlib.md5(),,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_directories,13.0,14,8,"""""""Include hash of all files inside directory (including files in subdirectories)","        """"""LazyTracked enables you to compute combined hash of things like files, directories, python objects etc.""""""
        self._hasher = hashlib.md5()

    def add_directories(self, directories: List[str], chunk_num_blocks=128):
        """"""Include hash of all files inside directory (including files in subdirectories)

        Args:
            directories (List[str]): List of directories to take files from
            chunk_num_blocks (int, optional): How many chunks to read at once. Defaults to 128.
        """"""",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_directories,13.0,20,8,files_to_check = [],"        Args:
            directories (List[str]): List of directories to take files from
            chunk_num_blocks (int, optional): How many chunks to read at once. Defaults to 128.
        """"""
        files_to_check = []

        for directory in directories:
            files_to_check.extend(list(Path(directory).rglob(""*"")))

        files_to_check = sorted(files_to_check)",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,        files_to_check = [],,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_directories,13.0,22,8,for directory in directories:,"            chunk_num_blocks (int, optional): How many chunks to read at once. Defaults to 128.
        """"""
        files_to_check = []

        for directory in directories:
            files_to_check.extend(list(Path(directory).rglob(""*"")))

        files_to_check = sorted(files_to_check)

        self.add_files(files_to_check, chunk_num_blocks)",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_directories,13.0,25,8,files_to_check = sorted(files_to_check),"
        for directory in directories:
            files_to_check.extend(list(Path(directory).rglob(""*"")))

        files_to_check = sorted(files_to_check)

        self.add_files(files_to_check, chunk_num_blocks)

    def add_files(self, filepaths: List[str], chunk_num_blocks=128):
        """"""Include hash of files",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,        files_to_check = sorted(files_to_check),,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/lazytracker.py,,add_directories,13.0,27,8,"self.add_files(files_to_check, chunk_num_blocks)","            files_to_check.extend(list(Path(directory).rglob(""*"")))

        files_to_check = sorted(files_to_check)

        self.add_files(files_to_check, chunk_num_blocks)

    def add_files(self, filepaths: List[str], chunk_num_blocks=128):
        """"""Include hash of files

        Args:",1,10,//FunctionDef[@type='str']/body/* | //FunctionDef[@type='str']/body/Return,CML001,count-method-lines,Count the lines within methods in functions of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
